Estadísticas semana: 2 23-ene-28-ene,,,,,,,,,,
,,,,,,,,,,
2
,7:00,96,63,133,86,98,50,
,8:30,104,101,112,102,87,68,
,10:00,30,139,117,120,101,76,
,11:30,61,123,122,89,58,47,
,1:00,83,74,112,85,52,1,
,2:30,64,23,73,118,56,0,
,4:00,39,59,59,87,41,1,
,5:30,2,28,21,47,8,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de Ingeniería de Software:,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,24,5,52,32,24,8,
,8:30,24,24,24,24,1,24,
,10:00,3,24,24,24,24,24,
,11:30,4,24,24,24,5,8,
,1:00,24,14,24,6,24,0,
,2:30,4,1,24,11,24,0,
,4:00,0,24,24,24,24,0,
,5:30,0,24,0,24,0,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de turnos (B0):,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,27,18,29,24,34,5,
,8:30,49,37,36,45,58,23,
,10:00,18,63,53,47,46,14,
,11:30,40,66,58,43,23,14,
,1:00,26,39,69,55,21,1,
,2:30,27,15,39,55,10,0,
,4:00,18,14,25,29,7,1,
,5:30,2,4,13,9,1,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de Plataformas Computacionales:,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,21,21,21,21,21,21,
,8:30,0,21,21,21,21,21,
,10:00,2,21,21,21,21,21,
,11:30,8,21,21,21,21,21,
,1:00,21,21,9,21,0,0,
,2:30,21,0,0,21,20,0,
,4:00,21,21,0,21,3,0,
,5:30,0,0,0,2,0,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de Redes de Computadores:,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,12,0,12,2,0,16,
,8:30,12,0,12,5,0,0,
,10:00,0,12,12,9,3,17,
,11:30,2,12,12,1,2,4,
,1:00,12,0,3,3,0,0,
,2:30,12,0,3,12,2,0,
,4:00,0,0,3,1,0,0,
,5:30,0,0,1,0,0,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de Multimedia y móviles:,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,12,12,12,0,12,0,
,8:30,12,12,12,0,0,0,
,10:00,0,12,0,12,0,0,
,11:30,0,0,0,0,0,0,
,1:00,0,0,0,0,0,0,
,2:30,0,0,0,12,0,0,
,4:00,0,0,0,12,0,0,
,5:30,0,0,0,12,0,0,
,,,,,,,,,,
,,,,,,,,,,
Laboratorio de Aula inteligente:,,,,,,,,,,
,,,,,,,,,,
,,LUNES,MARTES,MIÉRCOLES,JUEVES,VIERNES,SÁBADO,,,
,7:00,0,7,7,7,7,0,
,8:30,7,7,7,7,7,0,
,10:00,7,7,7,7,7,0,
,11:30,7,0,7,0,7,0,
,1:00,0,0,7,0,7,0,
,2:30,0,7,7,7,0,0,
,4:00,0,0,7,0,7,0,
,5:30,0,0,7,0,7,0,
,,,,,,,,,,
,,,,,,,,,,
